citation,exp,latitude,longitude,z,gs_mat,gs_map,gs_par,gs_ai,ecosystem_type,experiment_type,species,family,growth_form,growth_duration,photo_path,n_fixer,myc_assoc,response,gNi,vNi,wNi,gPi,vPi,wPi,gNPi,vNPi,wNPi,dNi,dvNi,dwNi,dPi,dvPi,dwPi,dNPi,dvNPi,dwNPi,dNPi_se
cleland2019,cleland2019_look.us_fnp,44.21,-122.13,1481,6.108333395,161.25,673.3935185,2.718908333,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.664063234,0.703414998,1.42163588,-1.075222555,0.763008629,1.310601168,-0.575118017,0.694230061,1.440444683,-0.223136101,0.333851976,2.995339465,-0.64274359,0.33763666,2.961763693,0.471179937,0.335645943,2.979329918,0.33448764
cleland2019,cleland2019_mtca.au_fnp,-31.78,117.61,297,17.74166656,27,956.9826389,0.240475,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.276934573,0.67305773,1.485756653,0.61579957,0.698267426,1.432116068,0.657355485,0.702676353,1.423130287,0.076518432,0.333394324,2.999451188,0.856140191,0.3409685,2.932822238,0.258430176,0.334029022,2.993751838,0.333680997
cleland2019,cleland2019_sage.us_fnp,39.43,-120.24,1968,8.488888939,47.77777778,976.9699074,0.525544444,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.130481384,0.668085449,1.496814518,0.165562671,0.668950916,1.494877988,-0.02317034,0.666711405,1.499899345,-0.028778233,0.33334196,2.99992236,0.003837098,0.333333487,2.99999862,-0.185459724,0.333691618,2.996778902,0.333512427
cleland2019,cleland2019_saline.us_fnp,39.05,-99.1,566,14.90000011,57.8,858.1902778,0.35398,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.526317168,0.689750813,1.449798943,-0.300070722,0.674170203,1.483304951,-0.612068042,0.697885607,1.432899589,-0.523617124,0.336189322,2.974514463,-0.282099963,0.334162296,2.992557846,0.124387937,0.333494504,2.998550167,0.333413909
cleland2019,cleland2019_sgs.us_fnp,40.82,-104.77,1654,11.21999996,35,859.6826389,0.21515,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.092858231,0.667385221,1.498384994,1.064562251,0.761107732,1.313874446,0.56544794,0.693310948,1.442354261,0.315234085,0.334368464,2.990712666,0.586807597,0.336920241,2.96806151,0.3374203,0.334519296,2.989364173,0.333925788
cleland2019,cleland2019_shps.us_fnp,44.24,-112.2,1667,12.20000008,22.42857143,963.3194444,0.146414286,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,1.263300301,0.799660638,1.250530479,0.532444981,0.690291471,1.448663414,0.669528828,0.704022404,1.420409342,0.768790625,0.33948999,2.945594951,0.198950102,0.333745637,2.996293852,-0.200267652,0.333751116,2.996244663,0.333542159
cleland2019,cleland2019_sier.us_fnp,39.24,-121.28,258,16.2833335,78.41666667,819.6157407,1.062725,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.212280873,0.670421931,1.491597983,-0.736857623,0.711913263,1.404665501,-0.286956242,0.673528657,1.484717821,0.044257995,0.333353737,2.999816377,-0.401272484,0.335010621,2.984979991,0.303904896,0.334295398,2.991366338,0.333814019
cleland2019,cleland2019_smith.us_fnp,48.21,-122.62,56,10.1833332,49.41666667,561.9849537,1.0761,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.775135679,0.716736277,1.39521332,-0.574903558,0.694209508,1.440487328,-1.605804805,0.881550756,1.134364633,-0.798641199,0.339977373,2.941372223,-0.670645281,0.338018386,2.958418951,0.019999362,0.3333375,2.999962503,0.333335417
cleland2019,cleland2019_spin.us_fnp,38.14,-84.5,284,13.59090907,97.72727273,717.6502525,1.069581818,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.844881561,0.726152071,1.377122011,-0.570933558,0.693830427,1.441274353,-0.290156924,0.673682587,1.484378578,-0.445360116,0.335399434,2.981519644,-0.004010352,0.333333501,2.999998492,0.840485299,0.340691829,2.935203948,0.336992497
cleland2019,cleland2019_summ.za_fnp,-29.81,30.72,636,18.23333335,78.91666667,810.4079861,0.593066667,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.105194156,0.667588818,1.497928027,-0.163612605,0.668897424,1.494997536,-0.720545232,0.709932119,1.408585374,-0.102408179,0.333442577,2.999017125,-0.436200502,0.335315322,2.982267542,-0.225077251,0.333861039,2.995258154,0.333597082
cleland2019,cleland2019_trel.us_fnp,40.08,-88.83,215,15.377778,91.66666667,783.7677469,0.815611111,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.21476659,0.670510391,1.491401198,-0.213184745,0.670453978,1.491526686,-0.811993203,0.72161108,1.385788034,-0.089965138,0.333417643,2.999241405,-0.588990512,0.336946977,2.967826,-0.424522994,0.335210623,2.983199017,0.33427066
cleland2019,cleland2019_ukul.za_fnp,-29.67,30.4,810,17.56666676,69.33333333,830.8449074,0.496733333,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.270042273,0.504051268,1.983925174,-0.519993435,0.515021843,1.94166522,-0.314620985,0.505499242,1.978242332,-0.043546487,0.291682469,3.428385679,-0.293659644,0.2923853,3.420144584,0.256812617,0.292216273,3.422122905,0.312098421
cleland2019,cleland2019_unc.us_fnp,36.01,-79.02,147,14.85833345,96.16666667,734.4409722,0.943658333,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.780043141,0.717372275,1.39397637,-0.818076414,0.722437418,1.384202942,-0.335540079,0.676048929,1.479182878,-0.23964725,0.333931571,2.994625508,-0.291449279,0.334218153,2.992057706,0.892453402,0.341629928,2.927144019,0.337456134
cleland2019,cleland2019_valm.ch_fnp,46.63,10.37,2233,5.49999996,68.33333333,826.6400463,0.798716667,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.456995944,0.684070441,1.461837758,1.861869922,0.955546634,1.046521399,3.268838693,1.557108867,0.642215854,1.774878372,0.366147846,2.73113719,2.563298028,0.401776008,2.488949016,1.278327604,0.350355432,2.854244316,0.341738415
cleland2019,cleland2019_bldr.us_fnp,39.97,-105.23,1649,10.97272709,42.36363636,829.8137626,0.298027273,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.137057223,1.002348085,0.997657415,0.23985014,1.007191011,0.99286033,-0.362636431,1.016438148,0.983827695,-0.359082426,0.50201469,1.99197358,-0.179541213,0.500503673,1.997987337,-0.59847071,0.505596362,1.977862331,0.502790395
cleland2019,cleland2019_bnch.us_fnp,44.28,-121.97,1298,7.780000031,108.7,770.2479167,1.70884,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.665640235,0.703589744,1.421282799,-1.646386417,0.89254902,1.120386643,-3.035786554,1.434666667,0.697026022,-0.399520139,0.334996004,2.985110238,-1.198560418,0.348297365,2.87110986,0.399520139,0.334996004,2.985110238,0.334163634
cleland2019,cleland2019_bogong.au_fnp,-36.87,147.24,1567,7.290908992,132,797.0410354,2.085881818,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,2.03646753,1.012266667,0.987881981,0,0.666666667,1.5,0.091465912,0.667363834,1.498433011,0.630840267,0.337478744,2.963149583,-0.504672214,0.335986396,2.976310979,-0.504672214,0.335986396,2.976310979,0.334657236
cleland2019,cleland2019_burrawan.au_fnp,-27.73,151.14,411,18.1833334,53.25,896.7615741,0.337966667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-2.806585662,1.323076923,0.755813953,-0.861021176,0.728446456,1.372784496,0.484324412,0.686214178,1.457270969,0.146754475,0.333557676,2.997982276,0.381561634,0.334849888,2.986412822,1.320790273,0.351505072,2.84490916,0.342298638
cleland2019,cleland2019_cbgb.us_fnp,41.79,-93.39,275,14.13333344,87.33333333,785.150463,0.742722222,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.078435561,0.333589672,2.997694721,1.285894215,0.402230164,2.486138758,0.284444757,0.336704534,2.969962975,-0.3385635,0.167263673,5.978584478,0.639508834,0.168796727,5.924285493,-0.413799834,0.167558491,5.9680652,0.167111984
cleland2019,cleland2019_cdcr.us_fnp,45.4,-93.2,282,15.14285728,85.42857143,826.2777778,0.672442857,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.446864619,0.683307332,1.46347032,0.785870853,0.71813275,1.392500203,1.452172456,0.842400403,1.187083952,0.058121628,0.333368522,2.999683334,1.859892094,0.369366652,2.70733699,0.639337907,0.337591177,2.962162726,0.3354555
cleland2019,cleland2019_cdpt.us_fnp,41.2,-101.63,1018,13.82222205,46.44444444,873.5146605,0.279733333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.06715675,0.761568627,1.3130793,0,0.666666667,1.5,-0.608833913,0.697556561,1.433575506,-1.03864854,0.344570737,2.902161709,0.163997138,0.33361349,2.997480705,0.163997138,0.33361349,2.997480705,0.333473382
cleland2019,cleland2019_cowi.ca_fnp,48.46,-123.38,24,10.50833333,63.5,560.8871528,1.909558333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-2.332380758,1.12,0.892857143,-0.859000788,0.728156863,1.373330461,-0.627571632,0.699487179,1.429618768,-0.862281443,0.34107843,2.931876987,0.574854296,0.336775599,2.969336271,1.580849313,0.359365464,2.782682533,0.346104736
cleland2019,cleland2019_elliot.us_fnp,32.88,-117.05,256,17.68333348,29.83333333,880.3431713,0.248566667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.036960275,0.666780505,1.499743907,-0.529354528,0.690018018,1.449237518,-0.999891886,0.749981982,1.333365366,-0.263049306,0.334054114,2.993526971,-0.730692518,0.338894912,2.950767227,-0.204593905,0.333769361,2.996080877,0.333551276
cleland2019,cleland2019_frue.ch_fnp,47.11,8.54,972,7.827272828,130.8181818,617.1843434,2.132227273,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.099227788,0.667487179,1.498156116,0.325751423,0.675509499,1.480364083,-0.594225082,0.696091954,1.43659181,-0.48322081,0.335765649,2.978267734,0.053691201,0.333363362,2.999729767,-0.375838408,0.334804734,2.986815588,0.334068224
cleland2019,cleland2019_gilb.za_fnp,-29.28,30.29,1666,13.88333344,78.66666667,854.6724537,0.591916667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.847469462,0.726517041,1.376430206,-1.543622114,0.865230769,1.155761024,-3.175314622,1.506885246,0.66362054,-1.305916995,0.351098117,2.848206677,-1.007421682,0.343905192,2.90777814,-0.186559571,0.33369588,2.996740626,0.333514557
cleland2019,cleland2019_hall.us_fnp,36.87,-86.7,201,13.69166658,107.75,708.9930556,1.267208333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.398651642,0.829685535,1.205275925,0.047058824,0.666851211,1.49958489,-0.463427557,0.684563758,1.460784314,-0.518794555,0.336136956,2.974977853,0.172931518,0.333644847,2.997198995,0.103758911,0.333445478,2.998991035,0.333389401
cleland2019,cleland2019_hart.us_fnp,42.72,-119.5,1513,9.529999943,21.4,866.4881944,0.1996,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.740570538,0.91913215,1.087982833,0.11992507,0.667865169,1.49730821,-2.130918694,1.045067873,0.956875649,-2.13679949,0.380894917,2.62539602,-0.30525707,0.334303978,2.991289563,-0.392473376,0.334937868,2.985628365,0.334134638
cleland2019,cleland2019_konz.us_fnp,39.07,-96.58,421,15.03000008,84,817.1236111,0.58459,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-2.454287964,1.168627451,0.855704698,0,0.666666667,1.5,-0.790183677,0.718699187,1.391402715,-1.591177369,0.359706723,2.780042562,0.530392456,0.33626371,2.973856442,0.530392456,0.33626371,2.973856442,0.334795316
cleland2019,cleland2019_lancaster.uk_fnp,53.99,-2.63,219,8.033333341,126.8333333,443.1429398,3.366558333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.978404712,0.929060911,1.076355692,-5.311653848,3.654699993,0.27362027,-1.937180777,1.208600269,0.827403423,-0.472725354,0.377539423,2.648730008,-0.945450708,0.385157694,2.596339153,1.181813386,0.390871396,2.558386235,0.360957706
cleland2019,cleland2019_look.us_fnp,44.21,-122.13,1481,6.108333395,161.25,673.3935185,2.718908333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.064304168,0.761061947,1.313953488,-0.976423096,0.746116838,1.34027266,-0.252982213,0.672,1.488095238,0.212186252,0.333802323,2.995785024,-0.381935253,0.33485286,2.986386321,1.060931258,0.345058074,2.89806289,0.33914504
cleland2019,cleland2019_mtca.au_fnp,-31.78,117.61,297,17.74166656,27,956.9826389,0.240475,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.20238577,0.67008,1.492359121,0.467384766,0.68487071,1.460129606,0.456625434,0.684042232,1.461898042,0.134644953,0.33352218,2.998301344,0.511650823,0.336060277,2.975656658,-0.080786972,0.333401318,2.999388262,0.333367324
cleland2019,cleland2019_sage.us_fnp,39.43,-120.24,1968,8.488888939,47.77777778,976.9699074,0.525544444,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0,0.666666667,1.5,-0.362970362,0.677645624,1.47569757,-0.304901929,0.674413766,1.48276926,0.060315664,0.333371229,2.999658978,-0.392051815,0.334934423,2.985659075,0.060315664,0.333371229,2.999658978,0.333352281
cleland2019,cleland2019_saline.us_fnp,39.05,-99.1,566,14.90000011,57.8,858.1902778,0.35398,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.303714743,0.808306011,1.237155219,-1.260541755,0.79908046,1.251438435,-1.589003306,0.877077626,1.140149938,-0.581953056,0.336861139,2.968582255,-1.280296724,0.350407914,2.853816827,0.116390611,0.333474446,2.998730527,0.333403882
cleland2019,cleland2019_sgs.us_fnp,40.82,-104.77,1654,11.21999996,35,859.6826389,0.21515,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.529667769,0.690045662,1.44917946,1.097590945,0.767058824,1.303680982,0.148237137,0.668497854,1.495891115,-0.115175148,0.333471514,2.998756892,0.345525444,0.334576957,2.988848994,-0.575875741,0.336787842,2.969228322,0.335056136
cleland2019,cleland2019_shps.us_fnp,44.24,-112.2,1667,12.20000008,22.42857143,963.3194444,0.146414286,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.937282593,0.739874888,1.351579863,0.596284794,0.696296296,1.436170213,-0.238808926,0.671419142,1.489382619,0,0.333333333,3,-0.36270359,0.334703686,2.987717317,-0.967209573,0.343078066,2.914788494,0.338170601
cleland2019,cleland2019_sier.us_fnp,39.24,-121.28,258,16.2833335,78.41666667,819.6157407,1.062725,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.706761767,0.708292683,1.41184573,-0.561317132,0.692923077,1.443161634,-0.470678724,0.685128205,1.459580838,0.402328751,0.335019463,2.984901211,-0.885123253,0.3414942,2.928307423,-0.241397251,0.33394034,2.994546871,0.333636699
cleland2019,cleland2019_smith.us_fnp,48.21,-122.62,56,10.1833332,49.41666667,561.9849537,1.0761,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.804113138,0.720549828,1.387829073,-0.699325821,0.707421384,1.413584637,-5.762352461,3.43372549,0.291228872,-1.000866777,0.343768066,2.908938031,-1.211575572,0.348624118,2.868418871,-0.263385994,0.33405596,2.993510427,0.333694451
cleland2019,cleland2019_spin.us_fnp,38.14,-84.5,284,13.59090907,97.72727273,717.6502525,1.069581818,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-1.568796862,0.8717603,1.147104313,-0.383130514,0.678899083,1.472972973,-0.616805594,0.698370762,1.431904161,-1.206278208,0.348490699,2.869517042,0.344650917,0.334570669,2.98890516,0.919069111,0.342132167,2.922847065,0.337704095
cleland2019,cleland2019_summ.za_fnp,-29.81,30.72,636,18.23333335,78.91666667,810.4079861,0.593066667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.439553805,0.682767296,1.464627856,-0.412688563,0.680859321,1.468732188,-0.939552351,0.740229885,1.350931677,-0.226991795,0.333870055,2.995177271,-0.529647523,0.336255484,2.973929189,0.075663932,0.333392969,2.999463374,0.33336315
cleland2019,cleland2019_trel.us_fnp,40.08,-88.83,215,15.377778,91.66666667,783.7677469,0.815611111,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,0.4,0.68,1.470588235,0,0.666666667,1.5,-1.097590945,0.767058824,1.303680982,-0.309803896,0.334333109,2.991028927,-0.929411687,0.342331313,2.92114674,-0.929411687,0.342331313,2.92114674,0.337802365
cleland2019,cleland2019_ukul.za_fnp,-29.67,30.4,810,17.56666676,69.33333333,830.8449074,0.496733333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-0.072302558,0.500290426,1.998838972,-0.986736269,0.554091581,1.804755809,-1.186531222,0.578214241,1.729462764,-0.133261741,0.291814656,3.426832684,-1.11051451,0.301943687,3.31187583,-0.04442058,0.29168311,3.428378148,0.311813571
cleland2019,cleland2019_unc.us_fnp,36.01,-79.02,147,14.85833345,96.16666667,734.4409722,0.943658333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,-2.492410498,1.184342508,0.844350341,-2.859200522,1.347918969,0.741884359,-1.443414755,0.840287179,1.190069329,-0.532051332,0.336282069,2.973694087,-1.507478775,0.357005128,2.801080215,1.507478775,0.357005128,2.801080215,0.344966244
cleland2019,cleland2019_valm.ch_fnp,46.63,10.37,2233,5.49999996,68.33333333,826.6400463,0.798716667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rmf,1.066666667,0.761481481,1.313229572,1.883143518,0.962185792,1.039300318,3.398823326,1.629333333,0.613747954,1.258240576,0.349824681,2.858574752,2.156983845,0.381797701,2.619188112,-0.179748654,0.333669891,2.996974032,0.33350157
cleland2019,cleland2019_bldr.us_fnp,39.97,-105.23,1649,10.97272709,42.36363636,829.8137626,0.298027273,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-0.003550273,1.000001576,0.999998424,0.154437898,1.002981383,0.997027479,-0.500499549,1.031312475,0.969638227,-0.448987384,0.503149839,1.987479521,-0.171431546,0.5004592,1.998164887,-0.443545112,0.503073942,1.987779364,0.501534616
cleland2019,cleland2019_bnch.us_fnp,44.28,-121.97,1298,7.780000031,108.7,770.2479167,1.70884,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-0.279914689,0.673196019,1.485451445,-2.655300852,1.254218551,0.797309208,-3.062707504,1.448348105,0.69044175,-0.178410305,0.333664898,2.997018881,-1.138515247,0.346835593,2.883210429,0.244624439,0.333956678,2.994400367,0.33364486
cleland2019,cleland2019_bogong.au_fnp,-36.87,147.24,1567,7.290908992,132,797.0410354,2.085881818,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,1.708715315,0.909975669,1.098930481,0,0.666666667,1.5,0.195552202,0.669853389,1.492863986,0.681913434,0.338177145,2.957030108,-0.417946943,0.335152913,2.983712691,-0.417946943,0.335152913,2.983712691,0.334241885
cleland2019,cleland2019_burrawan.au_fnp,-27.73,151.14,411,18.1833334,53.25,896.7615741,0.337966667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-3.496629104,1.685534591,0.593283582,-0.607405282,0.697411765,1.433873144,0.58668652,0.695350089,1.4381245,0.327200058,0.33444854,2.989996604,0.541138557,0.336383656,2.972796042,0.89350785,0.341649545,2.926975949,0.337465823
cleland2019,cleland2019_cbgb.us_fnp,41.79,-93.39,275,14.13333344,87.33333333,785.150463,0.742722222,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,0.194601702,0.334911243,2.985865724,1.250213866,0.39845978,2.509663587,0.39995919,0.33999864,2.941188238,-0.23014791,0.166942542,5.990084901,0.632906751,0.168752974,5.925821501,-0.402758842,0.167511535,5.96973815,0.167088567
cleland2019,cleland2019_cdcr.us_fnp,45.4,-93.2,282,15.14285728,85.42857143,826.2777778,0.672442857,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-0.743108996,0.712684248,1.403145927,0.782942763,0.717749948,1.393242874,2.178652434,1.062210536,0.941432952,0.152504059,0.333575599,2.997821194,1.592142372,0.359738722,2.779795274,0.463612338,0.335572254,2.979984154,0.33445092
cleland2019,cleland2019_cdpt.us_fnp,41.2,-101.63,1018,13.82222205,46.44444444,873.5146605,0.279733333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-1.035136482,0.755958961,1.322823131,-0.33525985,0.676033264,1.479217153,-0.710980576,0.708791115,1.4108529,-1.01073711,0.343974891,2.907188946,-0.049304249,0.333358655,2.99977212,0.419086119,0.335162846,2.983624269,0.334246838
cleland2019,cleland2019_cowi.ca_fnp,48.46,-123.38,24,10.50833333,63.5,560.8871528,1.909558333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-3.300863918,1.574641884,0.635065033,-0.782670589,0.717714438,1.393311807,-0.532409812,0.690288351,1.448669964,-0.798533225,0.339975576,2.941387765,0.45322156,0.335473019,2.980865657,1.510738534,0.357107614,2.800276336,0.345015755
cleland2019,cleland2019_elliot.us_fnp,32.88,-117.05,256,17.68333348,29.83333333,880.3431713,0.248566667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,0.118255211,0.667832025,1.49738252,-0.696949698,0.707144907,1.414137315,-1.06401596,0.76101083,1.314041746,-0.04703998,0.333356383,2.999792568,-0.776159674,0.339608582,2.944566345,-0.235199901,0.333909573,2.994822794,0.333621329
cleland2019,cleland2019_frue.ch_fnp,47.11,8.54,972,7.827272828,130.8181818,617.1843434,2.132227273,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,0,0.666666667,1.5,0.389131456,0.679285274,1.472135549,-0.630270878,0.699770115,1.429040736,-0.469305953,0.335627584,2.979492888,0.067043708,0.333380155,2.999578666,-0.469305953,0.335627584,2.979492888,0.334478492
cleland2019,cleland2019_gilb.za_fnp,-29.28,30.29,1666,13.88333344,78.66666667,854.6724537,0.591916667,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-0.529239167,0.690007841,1.449258893,-2.516186795,1.194266332,0.837334163,-7.175785965,4.957658685,0.201708117,-0.770311479,0.339514373,2.945383408,-1.149752741,0.347103452,2.880985467,0.034286861,0.333345579,2.999889793,0.333339456
cleland2019,cleland2019_hall.us_fnp,36.87,-86.7,201,13.69166658,107.75,708.9930556,1.267208333,grassland,field,NA,NA,NA,NA,NA,NA,NA,rootshoot,-1.315507507,0.81088,1.233228098,0.275695933,0.673000687,1.485882584,-0.444808824,0.683154574,1.463797562,-0.564133203,0.336648399,2.970458211,0.317324927,0.334382241,2.990589446,-0.105774976,0.333449879,2.998951459,0.333391601
